lat,lon,Year,Month,precipf
35.25,-88.75,2006,5,4.758291329877116e-05
35.25,-88.75,2006,6,2.880606083568438e-05
35.25,-88.75,2006,7,3.081823523997501e-05
35.25,-88.75,2006,8,2.7887256952488593e-05
35.25,-88.75,2006,9,2.3335270265552786e-05
35.25,-88.75,2007,5,4.02698017976243e-05
35.25,-88.75,2007,6,3.110100792561946e-05
35.25,-88.75,2007,7,3.465822454726532e-05
35.25,-88.75,2007,8,1.9004557979719662e-05
35.25,-88.75,2007,9,2.1263183005792997e-05
35.25,-88.75,2008,5,8.730409316720465e-05
35.25,-88.75,2008,6,2.6067693188810046e-05
35.25,-88.75,2008,7,4.9559219377903035e-05
35.25,-88.75,2008,8,3.588695958677438e-05
35.25,-88.75,2008,9,5.457992246330733e-05
35.25,-88.75,2009,5,7.666708907982575e-05
35.25,-88.75,2009,6,4.0482731873847655e-05
35.25,-88.75,2009,7,5.1242757390556815e-05
35.25,-88.75,2009,8,1.9840669307004445e-05
35.25,-88.75,2009,9,0.00010325009936635338
35.25,-88.75,2010,5,7.835867959232208e-05
35.25,-88.75,2010,6,6.987769949055288e-05
35.25,-88.75,2010,7,5.395856290264643e-05
35.25,-88.75,2010,8,2.779130187744448e-05
35.25,-88.75,2010,9,3.9151298828050383e-05
35.25,-88.25,2006,5,4.773922664478005e-05
35.25,-88.25,2006,6,2.6348130161431745e-05
35.25,-88.25,2006,7,3.131144222751249e-05
35.25,-88.25,2006,8,3.378715610161926e-05
35.25,-88.25,2006,9,2.8114388641379643e-05
35.25,-88.25,2007,5,3.7718080741463896e-05
35.25,-88.25,2007,6,2.932983762414428e-05
35.25,-88.25,2007,7,3.068460946911084e-05
35.25,-88.25,2007,8,1.9440012210443726e-05
35.25,-88.25,2007,9,1.9863863451371108e-05
35.25,-88.25,2008,5,7.752100454739448e-05
35.25,-88.25,2008,6,2.492349507295562e-05
35.25,-88.25,2008,7,4.903534104799644e-05
35.25,-88.25,2008,8,3.410632439377817e-05
35.25,-88.25,2008,9,4.243519059721537e-05
35.25,-88.25,2009,5,7.795053079316258e-05
35.25,-88.25,2009,6,4.072371563532684e-05
35.25,-88.25,2009,7,5.673559820695481e-05
35.25,-88.25,2009,8,2.1464629525103802e-05
35.25,-88.25,2009,9,0.00010927404498187228
35.25,-88.25,2010,5,8.105882338779254e-05
35.25,-88.25,2010,6,6.466518943436155e-05
35.25,-88.25,2010,7,5.052332000344288e-05
35.25,-88.25,2010,8,4.976579311268848e-05
35.25,-88.25,2010,9,3.9909496281816e-05
35.25,-87.75,2006,5,5.0132785237112116e-05
35.25,-87.75,2006,6,2.6588271382532725e-05
35.25,-87.75,2006,7,3.236770480238043e-05
35.25,-87.75,2006,8,4.0041738175672536e-05
35.25,-87.75,2006,9,3.3650932755987145e-05
35.25,-87.75,2007,5,3.6047386834402844e-05
35.25,-87.75,2007,6,3.105174241729477e-05
35.25,-87.75,2007,7,2.8325474843266152e-05
35.25,-87.75,2007,8,1.6716311475197736e-05
35.25,-87.75,2007,9,2.1224106476847025e-05
35.25,-87.75,2008,5,7.059619767020083e-05
35.25,-87.75,2008,6,2.269096052961809e-05
35.25,-87.75,2008,7,5.07467314244777e-05
35.25,-87.75,2008,8,3.163520075138623e-05
35.25,-87.75,2008,9,2.909780248988696e-05
35.25,-87.75,2009,5,9.298919184444566e-05
35.25,-87.75,2009,6,4.65051014916303e-05
35.25,-87.75,2009,7,5.8383647790323735e-05
35.25,-87.75,2009,8,2.197461622742022e-05
35.25,-87.75,2009,9,0.000117028141808915
35.25,-87.75,2010,5,8.37509734421667e-05
35.25,-87.75,2010,6,6.17174394067251e-05
35.25,-87.75,2010,7,5.471599609054202e-05
35.25,-87.75,2010,8,3.201014753286215e-05
35.25,-87.75,2010,9,3.659330157391802e-05
35.25,-87.25,2006,5,5.266715889895579e-05
35.25,-87.25,2006,6,2.4673821134231962e-05
35.25,-87.25,2006,7,3.207750568538557e-05
35.25,-87.25,2006,8,4.673568793776436e-05
35.25,-87.25,2006,9,3.608824402547839e-05
35.25,-87.25,2007,5,3.491495630695894e-05
35.25,-87.25,2007,6,2.9679250781396624e-05
35.25,-87.25,2007,7,2.6257819562855714e-05
35.25,-87.25,2007,8,1.5038340210653032e-05
35.25,-87.25,2007,9,2.1594733710713263e-05
35.25,-87.25,2008,5,5.891633906183263e-05
35.25,-87.25,2008,6,2.4484241492395144e-05
35.25,-87.25,2008,7,4.4699805961871806e-05
35.25,-87.25,2008,8,2.5917707502158414e-05
35.25,-87.25,2008,9,1.834022312504994e-05
35.25,-87.25,2009,5,9.796458866059396e-05
35.25,-87.25,2009,6,4.801318824749027e-05
35.25,-87.25,2009,7,6.198271414302414e-05
35.25,-87.25,2009,8,2.080017794678637e-05
35.25,-87.25,2009,9,0.00012320956993906254
35.25,-87.25,2010,5,7.945140743540378e-05
35.25,-87.25,2010,6,5.868191117389986e-05
35.25,-87.25,2010,7,5.3476520550607205e-05
35.25,-87.25,2010,8,3.5081080119019375e-05
35.25,-87.25,2010,9,3.690836572850572e-05
35.25,-86.75,2006,5,5.148446295820352e-05
35.25,-86.75,2006,6,2.2722562391737828e-05
35.25,-86.75,2006,7,3.208567253706795e-05
35.25,-86.75,2006,8,5.046355799072948e-05
35.25,-86.75,2006,9,3.843134405633701e-05
35.25,-86.75,2007,5,3.277690781981533e-05
35.25,-86.75,2007,6,2.893871531777966e-05
35.25,-86.75,2007,7,2.50239317180973e-05
35.25,-86.75,2007,8,1.4669354527741702e-05
35.25,-86.75,2007,9,1.99739362917839e-05
35.25,-86.75,2008,5,5.4437435983620544e-05
35.25,-86.75,2008,6,2.402083278469173e-05
35.25,-86.75,2008,7,4.682602335226796e-05
35.25,-86.75,2008,8,2.160471568164466e-05
35.25,-86.75,2008,9,9.915831655479129e-06
35.25,-86.75,2009,5,9.663008600769458e-05
35.25,-86.75,2009,6,4.4792558037502296e-05
35.25,-86.75,2009,7,6.151969266534894e-05
35.25,-86.75,2009,8,2.016299518698399e-05
35.25,-86.75,2009,9,0.00012471204442796567
35.25,-86.75,2010,5,7.068944786058443e-05
35.25,-86.75,2010,6,5.502155944959161e-05
35.25,-86.75,2010,7,4.841709022046794e-05
35.25,-86.75,2010,8,3.633398314532779e-05
35.25,-86.75,2010,9,3.848251820120907e-05
35.25,-86.25,2006,5,4.8611327169651064e-05
35.25,-86.25,2006,6,2.407348720216973e-05
35.25,-86.25,2006,7,3.560081252743545e-05
35.25,-86.25,2006,8,5.39881377342052e-05
35.25,-86.25,2006,9,4.224349682223997e-05
35.25,-86.25,2007,5,2.8542363262146745e-05
35.25,-86.25,2007,6,2.865411930190002e-05
35.25,-86.25,2007,7,3.744073090993263e-05
35.25,-86.25,2007,8,1.538253061120657e-05
35.25,-86.25,2007,9,2.0712232667878065e-05
35.25,-86.25,2008,5,4.690283221742858e-05
35.25,-86.25,2008,6,2.7115239467908245e-05
35.25,-86.25,2008,7,4.604585351506143e-05
35.25,-86.25,2008,8,2.4007908003159168e-05
35.25,-86.25,2008,9,9.467063454679109e-06
35.25,-86.25,2009,5,0.00010099102521807146
35.25,-86.25,2009,6,4.029152950405882e-05
35.25,-86.25,2009,7,5.863198921362036e-05
35.25,-86.25,2009,8,2.324982737735776e-05
35.25,-86.25,2009,9,0.00014203314105202893
35.25,-86.25,2010,5,7.030112915685763e-05
35.25,-86.25,2010,6,5.818674116824061e-05
35.25,-86.25,2010,7,5.3305326631794324e-05
35.25,-86.25,2010,8,3.662506028595911e-05
35.25,-86.25,2010,9,3.7068539344976834e-05
35.25,-85.75,2006,5,4.210078884496616e-05
35.25,-85.75,2006,6,2.516221500776794e-05
35.25,-85.75,2006,7,3.9620317939273545e-05
35.25,-85.75,2006,8,5.3091118512464806e-05
35.25,-85.75,2006,9,4.227387247119907e-05
35.25,-85.75,2007,5,2.179370936734736e-05
35.25,-85.75,2007,6,2.580611032024412e-05
35.25,-85.75,2007,7,4.744675139453915e-05
35.25,-85.75,2007,8,1.7735202312590423e-05
35.25,-85.75,2007,9,1.8714001256044572e-05
35.25,-85.75,2008,5,3.851174287939513e-05
35.25,-85.75,2008,6,3.141434336117281e-05
35.25,-85.75,2008,7,4.314923809817418e-05
35.25,-85.75,2008,8,2.973522218749056e-05
35.25,-85.75,2008,9,1.091533009427506e-05
35.25,-85.75,2009,5,8.647560364540053e-05
35.25,-85.75,2009,6,4.094980461868403e-05
35.25,-85.75,2009,7,5.643191340047727e-05
35.25,-85.75,2009,8,2.9491201826811305e-05
35.25,-85.75,2009,9,0.00011397406305761863
35.25,-85.75,2010,5,6.554113394169326e-05
35.25,-85.75,2010,6,5.653387949787665e-05
35.25,-85.75,2010,7,4.8158603107149944e-05
35.25,-85.75,2010,8,3.645057891984654e-05
35.25,-85.75,2010,9,3.403534273446982e-05
35.25,-85.25,2006,5,3.906066114327032e-05
35.25,-85.25,2006,6,2.5357360985249025e-05
35.25,-85.25,2006,7,4.818407050135515e-05
35.25,-85.25,2006,8,5.334128649628434e-05
35.25,-85.25,2006,9,4.5282826792814034e-05
35.25,-85.25,2007,5,1.6335701209971746e-05
35.25,-85.25,2007,6,2.5789666536428037e-05
35.25,-85.25,2007,7,6.796647801916004e-05
35.25,-85.25,2007,8,2.2108469341131446e-05
35.25,-85.25,2007,9,1.729183152582673e-05
35.25,-85.25,2008,5,3.2236730162701807e-05
35.25,-85.25,2008,6,3.457982985241396e-05
35.25,-85.25,2008,7,4.28560389284856e-05
35.25,-85.25,2008,8,3.765096281644979e-05
35.25,-85.25,2008,9,1.1925799284953631e-05
35.25,-85.25,2009,5,8.334722437684749e-05
35.25,-85.25,2009,6,2.9805440710968987e-05
35.25,-85.25,2009,7,5.473691435128791e-05
35.25,-85.25,2009,8,3.430434897462094e-05
35.25,-85.25,2009,9,0.00011288746856783679
35.25,-85.25,2010,5,6.0253650633084065e-05
35.25,-85.25,2010,6,5.831499016167961e-05
35.25,-85.25,2010,7,5.204963027032643e-05
35.25,-85.25,2010,8,3.974425702477402e-05
35.25,-85.25,2010,9,3.3147236174276357e-05
35.25,-84.75,2006,5,3.380721816382432e-05
35.25,-84.75,2006,6,2.8967391863480665e-05
35.25,-84.75,2006,7,4.941853861466362e-05
35.25,-84.75,2006,8,5.582237013584061e-05
35.25,-84.75,2006,9,4.8852767271985915e-05
35.25,-84.75,2007,5,1.289516957495466e-05
35.25,-84.75,2007,6,2.7712748366237606e-05
35.25,-84.75,2007,7,7.334721025089155e-05
35.25,-84.75,2007,8,2.4841481316314223e-05
35.25,-84.75,2007,9,1.784941025298655e-05
35.25,-84.75,2008,5,2.679323979364538e-05
35.25,-84.75,2008,6,3.30877728140185e-05
35.25,-84.75,2008,7,4.2570595373556744e-05
35.25,-84.75,2008,8,4.082592860583956e-05
35.25,-84.75,2008,9,1.2349759802566622e-05
35.25,-84.75,2009,5,8.042844124527127e-05
35.25,-84.75,2009,6,3.318927248795826e-05
35.25,-84.75,2009,7,4.961767452930339e-05
35.25,-84.75,2009,8,3.6834520757003756e-05
35.25,-84.75,2009,9,0.0001010440752019455
35.25,-84.75,2010,5,4.757869243674253e-05
35.25,-84.75,2010,6,5.768488747117367e-05
35.25,-84.75,2010,7,5.534627400137806e-05
35.25,-84.75,2010,8,4.194142671029213e-05
35.25,-84.75,2010,9,3.085662986622312e-05
35.25,-84.25,2006,5,2.8086460133808045e-05
35.25,-84.25,2006,6,3.4994055628493705e-05
35.25,-84.25,2006,7,4.224096085061039e-05
35.25,-84.25,2006,8,5.1543381311840295e-05
35.25,-84.25,2006,9,5.202203193176065e-05
35.25,-84.25,2007,5,1.154775978639394e-05
35.25,-84.25,2007,6,2.8515414152637437e-05
35.25,-84.25,2007,7,6.766922001451158e-05
35.25,-84.25,2007,8,2.2582720348313637e-05
35.25,-84.25,2007,9,1.987389676978424e-05
35.25,-84.25,2008,5,2.2948836577174255e-05
35.25,-84.25,2008,6,2.810870945237909e-05
35.25,-84.25,2008,7,4.165404674252949e-05
35.25,-84.25,2008,8,3.8922706026987556e-05
35.25,-84.25,2008,9,1.2854642703882928e-05
35.25,-84.25,2009,5,8.397410365267704e-05
35.25,-84.25,2009,6,4.717755519661656e-05
35.25,-84.25,2009,7,4.515866450867244e-05
35.25,-84.25,2009,8,3.3860627650979826e-05
35.25,-84.25,2009,9,8.959722833537699e-05
35.25,-84.25,2010,5,6.520666400122319e-05
35.25,-84.25,2010,6,5.555753926214379e-05
35.25,-84.25,2010,7,5.3132574626928565e-05
35.25,-84.25,2010,8,4.077914490131734e-05
35.25,-84.25,2010,9,2.8377203707942675e-05
35.25,-83.75,2006,5,2.6996934732640313e-05
35.25,-83.75,2006,6,3.942980749395512e-05
35.25,-83.75,2006,7,4.0173859854689223e-05
35.25,-83.75,2006,8,5.163194973858349e-05
35.25,-83.75,2006,9,5.855904656696017e-05
35.25,-83.75,2007,5,1.1437869089507692e-05
35.25,-83.75,2007,6,2.8564330230299953e-05
35.25,-83.75,2007,7,6.075987665309046e-05
35.25,-83.75,2007,8,2.4101385998122742e-05
35.25,-83.75,2007,9,2.414378005048216e-05
35.25,-83.75,2008,5,2.1560576957884016e-05
35.25,-83.75,2008,6,2.1467907920561893e-05
35.25,-83.75,2008,7,4.3504647273325205e-05
35.25,-83.75,2008,8,3.87201904314237e-05
35.25,-83.75,2008,9,1.3660153650813965e-05
35.25,-83.75,2009,5,8.764384980849164e-05
35.25,-83.75,2009,6,4.7027627636323883e-05
35.25,-83.75,2009,7,4.429531791133411e-05
35.25,-83.75,2009,8,3.368378744223806e-05
35.25,-83.75,2009,9,9.146130079404347e-05
35.25,-83.75,2010,5,5.065747760392078e-05
35.25,-83.75,2010,6,5.3666029891607375e-05
35.25,-83.75,2010,7,5.1609363298073e-05
35.25,-83.75,2010,8,4.4224426761843795e-05
35.25,-83.75,2010,9,2.7800123968135976e-05
35.25,-83.25,2006,5,2.4425831553849037e-05
35.25,-83.25,2006,6,4.338348858432539e-05
35.25,-83.25,2006,7,3.5602736265593465e-05
35.25,-83.25,2006,8,6.024637251174582e-05
35.25,-83.25,2006,9,6.725055629548393e-05
35.25,-83.25,2007,5,1.1148105000068032e-05
35.25,-83.25,2007,6,2.760041840299543e-05
35.25,-83.25,2007,7,5.481804846296073e-05
35.25,-83.25,2007,8,2.810460059135992e-05
35.25,-83.25,2007,9,2.8189547684339308e-05
35.25,-83.25,2008,5,2.0500766795788513e-05
35.25,-83.25,2008,6,1.56528883480019e-05
35.25,-83.25,2008,7,4.280865579577065e-05
35.25,-83.25,2008,8,4.568662380058601e-05
35.25,-83.25,2008,9,1.4782387751674277e-05
35.25,-83.25,2009,5,9.538813087867618e-05
35.25,-83.25,2009,6,5.5269625109310996e-05
35.25,-83.25,2009,7,3.9298348718211454e-05
35.25,-83.25,2009,8,3.648003005320189e-05
35.25,-83.25,2009,9,8.710248241443826e-05
35.25,-83.25,2010,5,5.3079931569778983e-05
35.25,-83.25,2010,6,5.236695491178949e-05
35.25,-83.25,2010,7,4.942749203809345e-05
35.25,-83.25,2010,8,5.387411901557877e-05
35.25,-83.25,2010,9,3.028657359440759e-05
35.25,-82.75,2006,5,2.2978661085227443e-05
35.25,-82.75,2006,6,5.550092466156305e-05
35.25,-82.75,2006,7,3.4295849007167036e-05
35.25,-82.75,2006,8,7.090983527291428e-05
35.25,-82.75,2006,9,8.084734722674606e-05
35.25,-82.75,2007,5,1.1724079382536082e-05
35.25,-82.75,2007,6,3.2697001957486076e-05
35.25,-82.75,2007,7,5.6353049912608125e-05
35.25,-82.75,2007,8,3.215689435226611e-05
35.25,-82.75,2007,9,3.5234227335223524e-05
35.25,-82.75,2008,5,1.9828603990516612e-05
35.25,-82.75,2008,6,1.4237652053579926e-05
35.25,-82.75,2008,7,4.80356250848513e-05
35.25,-82.75,2008,8,5.239515537074687e-05
35.25,-82.75,2008,9,1.77579823357694e-05
35.25,-82.75,2009,5,0.00010160299924147085
35.25,-82.75,2009,6,7.155760092283358e-05
35.25,-82.75,2009,7,3.745563461650258e-05
35.25,-82.75,2009,8,4.064618125973026e-05
35.25,-82.75,2009,9,9.201595921006165e-05
35.25,-82.75,2010,5,6.160022902065574e-05
35.25,-82.75,2010,6,5.9666449014532384e-05
35.25,-82.75,2010,7,5.041408868769135e-05
35.25,-82.75,2010,8,5.716406511027448e-05
35.25,-82.75,2010,9,3.6227121258312436e-05
35.25,-82.25,2006,5,1.9707361525445414e-05
35.25,-82.25,2006,6,6.826089042988315e-05
35.25,-82.25,2006,7,3.8600052490660306e-05
35.25,-82.25,2006,8,7.555473649504514e-05
35.25,-82.25,2006,9,7.681713158997165e-05
35.25,-82.25,2007,5,1.1559340939434087e-05
35.25,-82.25,2007,6,3.229133605747355e-05
35.25,-82.25,2007,7,4.720406406985119e-05
35.25,-82.25,2007,8,2.7783770011622428e-05
35.25,-82.25,2007,9,3.123725791566538e-05
35.25,-82.25,2008,5,2.2226368408586532e-05
35.25,-82.25,2008,6,2.0207019994907444e-05
35.25,-82.25,2008,7,4.260234811492488e-05
35.25,-82.25,2008,8,5.908317263927002e-05
35.25,-82.25,2008,9,2.1485537231652937e-05
35.25,-82.25,2009,5,9.457592347832962e-05
35.25,-82.25,2009,6,7.511755424154387e-05
35.25,-82.25,2009,7,3.775766998672229e-05
35.25,-82.25,2009,8,3.7423416301948694e-05
35.25,-82.25,2009,9,7.748264875490895e-05
35.25,-82.25,2010,5,5.302290362512322e-05
35.25,-82.25,2010,6,5.549441806603882e-05
35.25,-82.25,2010,7,4.521252750246824e-05
35.25,-82.25,2010,8,5.497143158474631e-05
35.25,-82.25,2010,9,3.5933547065374456e-05
35.25,-81.75,2006,5,1.8457557127837092e-05
35.25,-81.75,2006,6,8.093114093572495e-05
35.25,-81.75,2006,7,4.22690683067579e-05
35.25,-81.75,2006,8,7.40681612800043e-05
35.25,-81.75,2006,9,6.740890394993926e-05
35.25,-81.75,2007,5,1.109045757784871e-05
35.25,-81.75,2007,6,3.30983622438256e-05
35.25,-81.75,2007,7,3.775584015317595e-05
35.25,-81.75,2007,8,1.9634805527776655e-05
35.25,-81.75,2007,9,2.411860053908773e-05
35.25,-81.75,2008,5,2.688217797803243e-05
35.25,-81.75,2008,6,3.148823705227955e-05
35.25,-81.75,2008,7,4.331134222542828e-05
35.25,-81.75,2008,8,6.703914625138312e-05
35.25,-81.75,2008,9,2.9816359694279672e-05
35.25,-81.75,2009,5,9.081007936556819e-05
35.25,-81.75,2009,6,7.748839825119091e-05
35.25,-81.75,2009,7,4.394213945109337e-05
35.25,-81.75,2009,8,3.0579380128829956e-05
35.25,-81.75,2009,9,5.683846494807139e-05
35.25,-81.75,2010,5,5.3655443461404426e-05
35.25,-81.75,2010,6,5.922817800216654e-05
35.25,-81.75,2010,7,4.202372314328978e-05
35.25,-81.75,2010,8,4.744877825216114e-05
35.25,-81.75,2010,9,3.796041423728645e-05
35.25,-81.25,2006,5,1.564298798948085e-05
35.25,-81.25,2006,6,8.690930623126056e-05
35.25,-81.25,2006,7,4.603607860282695e-05
35.25,-81.25,2006,8,6.889157109874818e-05
35.25,-81.25,2006,9,5.278114262369608e-05
35.25,-81.25,2007,5,9.341449483251322e-06
35.25,-81.25,2007,6,2.9216551779291203e-05
35.25,-81.25,2007,7,2.8454136416045464e-05
35.25,-81.25,2007,8,1.0990175970529514e-05
35.25,-81.25,2007,9,1.5224674616535576e-05
35.25,-81.25,2008,5,2.804112727261554e-05
35.25,-81.25,2008,6,3.6637649100157435e-05
35.25,-81.25,2008,7,3.957348006204093e-05
35.25,-81.25,2008,8,7.35142634567263e-05
35.25,-81.25,2008,9,3.512961409082837e-05
35.25,-81.25,2009,5,7.775364781193253e-05
35.25,-81.25,2009,6,6.54804204510621e-05
35.25,-81.25,2009,7,5.099888956804749e-05
35.25,-81.25,2009,8,2.1529525017223662e-05
35.25,-81.25,2009,9,3.249014358736157e-05
35.25,-81.25,2010,5,4.461193315577444e-05
35.25,-81.25,2010,6,5.042833677891031e-05
35.25,-81.25,2010,7,4.363095501513782e-05
35.25,-81.25,2010,8,4.8112978647760015e-05
35.25,-81.25,2010,9,3.781390992897022e-05
35.25,-80.75,2006,5,1.4420617111615148e-05
35.25,-80.75,2006,6,9.404378767925436e-05
35.25,-80.75,2006,7,4.201928691609012e-05
35.25,-80.75,2006,8,6.377587534820858e-05
35.25,-80.75,2006,9,4.957110614232836e-05
35.25,-80.75,2007,5,8.108146149097703e-06
35.25,-80.75,2007,6,3.1650766185305675e-05
35.25,-80.75,2007,7,2.62029766258969e-05
35.25,-80.75,2007,8,8.096205286447787e-06
35.25,-80.75,2007,9,1.2529232417020826e-05
35.25,-80.75,2008,5,2.6884622034287298e-05
35.25,-80.75,2008,6,3.451339558289135e-05
35.25,-80.75,2008,7,4.142773858253274e-05
35.25,-80.75,2008,8,6.9589019496283e-05
35.25,-80.75,2008,9,4.231662480104481e-05
35.25,-80.75,2009,5,6.535476200191451e-05
35.25,-80.75,2009,6,5.4766301267653955e-05
35.25,-80.75,2009,7,4.536469036658046e-05
35.25,-80.75,2009,8,1.8058660783680467e-05
35.25,-80.75,2009,9,2.3152081463806832e-05
35.25,-80.75,2010,5,4.275825198145876e-05
35.25,-80.75,2010,6,4.502467198556102e-05
35.25,-80.75,2010,7,3.6709471258025066e-05
35.25,-80.75,2010,8,3.98332530774355e-05
35.25,-80.75,2010,9,2.484280963848031e-05
35.25,-80.25,2006,5,1.3669198385219746e-05
35.25,-80.25,2006,6,9.980893842585677e-05
35.25,-80.25,2006,7,4.402687242608107e-05
35.25,-80.25,2006,8,5.5716384204010464e-05
35.25,-80.25,2006,9,6.039245383379447e-05
35.25,-80.25,2007,5,9.915261185519575e-06
35.25,-80.25,2007,6,3.8570406465066044e-05
35.25,-80.25,2007,7,3.312983880165987e-05
35.25,-80.25,2007,8,7.537827842162317e-06
35.25,-80.25,2007,9,1.4835233492268192e-05
35.25,-80.25,2008,5,2.77396682968692e-05
35.25,-80.25,2008,6,3.295652574311821e-05
35.25,-80.25,2008,7,4.5173265698578335e-05
35.25,-80.25,2008,8,7.051774741833366e-05
35.25,-80.25,2008,9,5.300722763451014e-05
35.25,-80.25,2009,5,5.604377791082203e-05
35.25,-80.25,2009,6,4.396224035900787e-05
35.25,-80.25,2009,7,3.864397115331676e-05
35.25,-80.25,2009,8,1.899046212723442e-05
35.25,-80.25,2009,9,2.375805396457025e-05
35.25,-80.25,2010,5,3.293316251848495e-05
35.25,-80.25,2010,6,5.2025110680027484e-05
35.25,-80.25,2010,7,3.523805596157643e-05
35.25,-80.25,2010,8,3.4870840376286805e-05
35.25,-80.25,2010,9,2.4329215526903403e-05
35.25,-79.75,2006,5,1.4585405528118905e-05
35.25,-79.75,2006,6,0.00010922320007444123
35.25,-79.75,2006,7,4.095469953225098e-05
35.25,-79.75,2006,8,5.832834172453215e-05
35.25,-79.75,2006,9,7.139930485979088e-05
35.25,-79.75,2007,5,1.1080900304567685e-05
35.25,-79.75,2007,6,4.479150360448732e-05
35.25,-79.75,2007,7,4.0119342708193116e-05
35.25,-79.75,2007,8,9.000498482360275e-06
35.25,-79.75,2007,9,1.670447488126096e-05
35.25,-79.75,2008,5,2.7068725838918703e-05
35.25,-79.75,2008,6,3.933403828183894e-05
35.25,-79.75,2008,7,5.167489694331508e-05
35.25,-79.75,2008,8,7.473281201642001e-05
35.25,-79.75,2008,9,6.618190045607393e-05
35.25,-79.75,2009,5,5.107318540961244e-05
35.25,-79.75,2009,6,3.8876640271852855e-05
35.25,-79.75,2009,7,3.407821900324217e-05
35.25,-79.75,2009,8,1.926910881867547e-05
35.25,-79.75,2009,9,2.6592705541017037e-05
35.25,-79.75,2010,5,3.122743462837198e-05
35.25,-79.75,2010,6,5.1897897308865375e-05
35.25,-79.75,2010,7,3.792785309948458e-05
35.25,-79.75,2010,8,3.8481496405459706e-05
35.25,-79.75,2010,9,2.814188815023254e-05
35.25,-79.25,2006,5,1.5429762951109595e-05
35.25,-79.25,2006,6,0.00011439653529290438
35.25,-79.25,2006,7,3.750015617552984e-05
35.25,-79.25,2006,8,5.564866254628082e-05
35.25,-79.25,2006,9,8.186947048542948e-05
35.25,-79.25,2007,5,1.2503499355199394e-05
35.25,-79.25,2007,6,5.0307964638385275e-05
35.25,-79.25,2007,7,4.628847417353562e-05
35.25,-79.25,2007,8,9.599248532223395e-06
35.25,-79.25,2007,9,1.9311766529087984e-05
35.25,-79.25,2008,5,2.784489019309754e-05
35.25,-79.25,2008,6,4.2612184054124926e-05
35.25,-79.25,2008,7,5.4793922242168946e-05
35.25,-79.25,2008,8,7.147896887965033e-05
35.25,-79.25,2008,9,7.924307267564561e-05
35.25,-79.25,2009,5,4.569741089068752e-05
35.25,-79.25,2009,6,3.2645692798342434e-05
35.25,-79.25,2009,7,2.7852409795472004e-05
35.25,-79.25,2009,8,1.9532407029966605e-05
35.25,-79.25,2009,9,2.9438482492779503e-05
35.25,-79.25,2010,5,2.7883057373437148e-05
35.25,-79.25,2010,6,5.218585540021821e-05
35.25,-79.25,2010,7,3.699488750971881e-05
35.25,-79.25,2010,8,4.1080996991348894e-05
35.25,-79.25,2010,9,2.9536841903970208e-05
35.25,-78.75,2006,5,1.5870940149453177e-05
35.25,-78.75,2006,6,0.00010373133868265919
35.25,-78.75,2006,7,3.5645471925249694e-05
35.25,-78.75,2006,8,5.0045878118048164e-05
35.25,-78.75,2006,9,9.191038536281819e-05
35.25,-78.75,2007,5,1.401819954728287e-05
35.25,-78.75,2007,6,5.036735915894634e-05
35.25,-78.75,2007,7,5.2441750517017554e-05
35.25,-78.75,2007,8,1.1410794196205444e-05
35.25,-78.75,2007,9,2.3399447888886963e-05
35.25,-78.75,2008,5,2.863026605401655e-05
35.25,-78.75,2008,6,4.085281435684725e-05
35.25,-78.75,2008,7,5.808925354336503e-05
35.25,-78.75,2008,8,6.005456520580881e-05
